id,source,collection_method,user_text,normalized_text,intent_expected,constraints,difficulty,category,expected_behavior,expected_not_to_do,actual_behavior,status,notes,conversation_id,turn_id,source_url
QS-0155,synthetic,generated_from_playbook,Trời nóng nên ăn món mát hay món nóng?,troi nong nen an mon mat hay mon nong?,meal_plan,weather=hot,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0156,synthetic,generated_from_playbook,Trời mưa có món gì dễ chịu không?,troi mua co mon gi de chiu khong?,meal_plan,weather=rainy;digestion=light,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0157,synthetic,generated_from_playbook,Se se lạnh mà lười nấu thì ăn gì?,se se lanh ma luoi nau thi an gi?,meal_plan,weather=cool;time=simple,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0158,synthetic,generated_from_playbook,Trời mưa muốn ăn món nhiều đạm,troi mua muon an mon nhieu dam,meal_plan,weather=rainy;nutrition=high_protein,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0159,synthetic,generated_from_playbook,Thời tiết trời lạnh ăn gì nhẹ bụng?,thoi tiet troi lanh an gi nhe bung?,meal_plan,weather=cold;digestion=light,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0160,synthetic,generated_from_playbook,Ngày hè gợi ý món dưới 50k,ngay he goi y mon duoi 50k,meal_plan,weather=summer;budget<=50000,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0161,synthetic,generated_from_playbook,Ngày hè muốn ăn món no lâu,ngay he muon an mon no lau,meal_plan,weather=summer;nutrition=satiety,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0162,synthetic,generated_from_playbook,Thời tiết trời mưa ăn gì nhẹ bụng?,thoi tiet troi mua an gi nhe bung?,meal_plan,weather=rainy;digestion=light,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0163,synthetic,generated_from_playbook,Thời tiết trời nóng ăn gì nhẹ bụng nhỉ?,thoi tiet troi nong an gi nhe bung nhi?,meal_plan,weather=hot;digestion=light,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0164,synthetic,generated_from_playbook,Trời mưa có món gì dễ chịu không nhỉ?,troi mua co mon gi de chiu khong nhi?,meal_plan,weather=rainy;digestion=light,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0165,synthetic,generated_from_playbook,Mưa lạnh có món gì dễ chịu không?,mua lanh co mon gi de chiu khong?,meal_plan,weather=rainy_cold;digestion=light,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0166,synthetic,generated_from_playbook,Ngày hè nên ăn món mát hay món nóng nhỉ?,ngay he nen an mon mat hay mon nong nhi?,meal_plan,weather=summer,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0167,synthetic,generated_from_playbook,Mưa lạnh mà lười nấu thì ăn gì?,mua lanh ma luoi nau thi an gi?,meal_plan,weather=rainy_cold;time=simple,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0168,synthetic,generated_from_playbook,Nắng nóng ăn gì cho hợp?,nang nong an gi cho hop?,meal_plan,weather=hot,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0169,synthetic,generated_from_playbook,Nắng nóng gợi ý món dưới 40k,nang nong goi y mon duoi 40k,meal_plan,weather=hot;budget<=40000,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0170,synthetic,generated_from_playbook,Trời nóng ăn gì cho hợp?,troi nong an gi cho hop?,meal_plan,weather=hot,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0171,synthetic,generated_from_playbook,Thời tiết oi bức ăn gì nhẹ bụng nhỉ?,thoi tiet oi buc an gi nhe bung nhi?,meal_plan,weather=humid_hot;digestion=light,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0172,synthetic,generated_from_playbook,Trời lạnh nên ăn món mát hay món nóng?,troi lanh nen an mon mat hay mon nong?,meal_plan,weather=cold,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0173,synthetic,generated_from_playbook,Trời nóng có món gì dễ chịu không?,troi nong co mon gi de chiu khong?,meal_plan,weather=hot;digestion=light,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0174,synthetic,generated_from_playbook,Nắng nóng ăn gì cho hợp nhỉ?,nang nong an gi cho hop nhi?,meal_plan,weather=hot,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0175,synthetic,generated_from_playbook,Trời mưa gợi ý món dưới 50k,troi mua goi y mon duoi 50k,meal_plan,weather=rainy;budget<=50000,medium,weather,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0176,synthetic,web_pattern_paraphrase,"Tôi ăn cơm gà trưa rồi, tối còn bao nhiêu kcal?","toi an com ga trua roi, toi con bao nhieu kcal?",nutrition_calc,metric=kcal_remaining;meal=dinner;has_food_log=partial,medium,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,https://tamanhhospital.vn/cach-tinh-calo/
QS-0177,synthetic,web_pattern_paraphrase,Macro hôm nay còn lại nhiêu vậy?,macro hom nay con lai nhieu vay?,nutrition_calc,metric=macro_remaining,easy,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,https://tamanhhospital.vn/cach-tinh-calo/
QS-0178,synthetic,web_pattern_paraphrase,Ăn 150g ức gà thêm 1 củ khoai có vượt kcal không?,an 150g uc ga them 1 cu khoai co vuot kcal khong?,nutrition_calc,"metric=kcal_check;ingredient=chicken_breast,sweet_potato",easy,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,https://tamanhhospital.vn/cach-tinh-calo/
QS-0179,synthetic,web_pattern_paraphrase,Protein hôm nay đủ chưa bro?,protein hom nay du chua bro?,nutrition_calc,metric=protein_goal,easy,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,https://tamanhhospital.vn/cach-tinh-calo/
QS-0180,synthetic,web_pattern_paraphrase,Còn bao nhiêu fat cho hôm nay?,con bao nhieu fat cho hom nay?,nutrition_calc,metric=fat_remaining,easy,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,https://tamanhhospital.vn/cach-tinh-calo/
QS-0181,synthetic,web_pattern_paraphrase,Nếu ăn món này thì vượt kcal không?,neu an mon nay thi vuot kcal khong?,nutrition_calc,metric=kcal_remaining;requires=current_food,medium,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,https://tamanhhospital.vn/cach-tinh-calo/
QS-0182,synthetic,web_pattern_paraphrase,Tôi đã ăn bao nhiêu protein rồi?,toi da an bao nhieu protein roi?,nutrition_calc,metric=protein_consumed,easy,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,https://tamanhhospital.vn/cach-tinh-calo/
QS-0183,synthetic,web_pattern_paraphrase,neu an mon nay thi vuot kcal khong? hong,neu an mon nay thi vuot kcal khong? hong,nutrition_calc,metric=kcal_remaining;requires=current_food,medium,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,https://tamanhhospital.vn/cach-tinh-calo/
QS-0184,synthetic,generated_from_playbook,tinh giup luong carb neu toi an them mot chen com hong,tinh giup luong carb neu toi an them mot chen com hong,nutrition_calc,metric=carb_check;food=rice,easy,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,
QS-0185,synthetic,generated_from_playbook,"Sáng ăn bánh mì trứng với sữa đậu, tính kcal giúp","sang an banh mi trung voi sua dau, tinh kcal giup",nutrition_calc,metric=kcal_consumed;meal=breakfast,easy,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,
QS-0186,synthetic,generated_from_playbook,neu an mon nay thi vuot kcal ko? hong,neu an mon nay thi vuot kcal ko? hong,nutrition_calc,metric=kcal_remaining;requires=current_food,medium,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,,,,
QS-0187,synthetic,generated_from_playbook,Ăn 150g ức gà thêm 1 củ khoai có vượt kcal không nhỉ?,an 150g uc ga them 1 cu khoai co vuot kcal khong nhi?,nutrition_calc,"metric=kcal_check;ingredient=chicken_breast,sweet_potato",easy,nutrition_calc,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,Biến thể chống trùng câu.,,,
